LONGITUDE,LATITUDE,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TIMELAPSE,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.155397,40.284593,969102440,1,206.067,16,12,7,20,3.3,1,82,2254,1,76,33.0209,5.1,3.17
-89.155397,40.284607,969102439,1,211.9757,16,12,7,19,3.3,1,77,2297,1,76,33.6508,5.2,3.23
-89.155397,40.284618,969102438,1,198.6811,16,12,7,18,3.3,1,80,2289,1,79,34.8573,5.1,3.17
-89.155397,40.284632,969102437,1,194.2495,16,12,7,17,3.3,1,80,2268,1,76,33.226,5.1,3.17
-89.1554,40.284646,969102436,1,193.5109,16,12,7,16,3.3,1,80,2296,1,79,34.9639,5.1,3.17
-89.1554,40.284659,969102435,1,217.8844,16,12,7,15,3.3,1,79,2288,1,79,34.8421,5.1,3.17
-89.1554,40.284673,969102434,1,220.1002,16,12,7,14,3.3,1,82,2275,1,78,34.2056,5.1,3.17
-89.155403,40.284687,969102433,1,208.2827,16,12,7,13,3.3,1,78,2280,1,77,33.8413,5.1,3.17
-89.155403,40.284704,969102432,1,203.8512,16,12,7,12,3.3,1,81,2282,1,78,34.3109,5.2,3.23
-89.155403,40.284715,969102431,1,219.4523,16,12,7,11,3.24,1,80,2287,1,78,34.386,5.1,3.17
-89.155403,40.284729,969102430,1,199.1605,16,12,7,10,3.24,1,77,2282,1,76,33.4311,5.1,3.17
-89.155403,40.284743,969102429,1,204.4213,16,12,7,9,3.24,1,78,2283,1,75,33.0057,5.1,3.17
-89.155406,40.284757,969102428,1,215.4165,16,12,7,8,3.24,1,80,2306,1,85,37.7833,5.1,3.17
-89.155403,40.284771,969102427,1,226.6752,16,12,7,7,3.24,1,85,2229,1,77,33.0843,5.1,3.17
-89.155403,40.284784,969102426,1,197.4026,16,12,7,6,3.24,1,79,2293,1,80,35.3603,5.2,3.23
-89.155403,40.284798,969102425,1,216.1671,16,12,7,5,3.24,1,83,2266,1,76,33.1967,5.1,3.17
-89.155403,40.284809,969102424,1,217.6682,16,12,7,4,3.24,1,77,2296,1,76,33.6362,5.1,3.17
-89.155403,40.284823,969102423,1,213.9153,16,12,7,3,3.24,1,80,2281,1,80,35.1752,5.1,3.17
-89.155403,40.284837,969102422,1,210.1624,16,12,7,2,3.24,1,82,2270,1,79,34.568,5.1,3.17
-89.155403,40.284851,969102421,1,207.1601,16,12,7,1,3.24,1,82,2280,1,81,35.5993,5.1,3.17
-89.155406,40.284862,969102420,1,222.1717,16,12,7,0,3.24,1,84,2255,1,79,34.3396,5,3.11
-89.155406,40.284876,969102419,1,217.6035,16,12,6,59,3.3,1,80,2262,1,75,32.7021,5.1,3.17
-89.155406,40.28489,969102418,1,210.9648,16,12,6,58,3.3,1,77,2285,1,76,33.475,5.2,3.23
-89.155406,40.284904,969102417,1,210.9648,16,12,6,57,3.3,1,80,2291,1,79,34.8878,5.1,3.17
-89.155406,40.284915,969102416,1,212.44,16,12,6,56,3.3,1,80,2274,1,78,34.1906,5.1,3.17
-89.155406,40.284929,969102415,1,208.7518,16,12,6,55,3.3,1,79,2276,1,74,32.4657,5.1,3.17
-89.155406,40.284946,969102414,1,216.1282,16,12,6,54,3.3,1,75,2312,1,77,34.3163,5.2,3.23
-89.155406,40.284959,969102413,1,213.1777,16,12,6,53,3.3,1,80,2294,1,82,36.2601,5.1,3.17
-89.155406,40.284973,969102412,1,210.2271,16,12,6,52,3.3,1,82,2238,1,76,32.7865,5.1,3.17
-89.155408,40.284987,969102411,1,207.2766,16,12,6,51,3.3,1,80,2296,1,81,35.8491,5.1,3.17
-89.155411,40.285001,969102410,1,219.2489,16,12,6,50,3.3,1,82,2274,1,79,34.6289,5.1,3.17
-89.155411,40.285015,969102409,1,210.4201,16,12,6,49,3.3,1,79,2278,1,76,33.3725,5.1,3.17
-89.155411,40.285029,969102408,1,210.4201,16,12,6,48,3.3,1,77,2287,1,75,33.0635,5.2,3.23
-89.155411,40.28504,969102407,1,203.7984,16,12,6,47,3.3,1,80,2284,1,79,34.7812,5.1,3.17
-89.155411,40.285054,969102406,1,203.7984,16,12,6,46,3.3,1,79,2285,1,78,34.356,5.1,3.17
-89.155411,40.285068,969102405,1,208.2129,16,12,6,45,3.3,1,81,2280,1,78,34.2808,5.1,3.17
-89.155408,40.285079,969102404,1,219.2489,16,12,6,44,3.3,1,78,2280,1,78,34.2808,5.1,3.17
-89.155408,40.285093,969102403,1,219.9846,16,12,6,43,3.3,1,78,2282,1,77,33.871,5.1,3.17
-89.155411,40.285107,969102402,1,221.4561,16,12,6,42,3.3,1,78,2265,1,74,32.3088,5.1,3.17
-89.155411,40.285121,969102401,1,228.0777,16,12,6,41,3.3,1,77,2297,1,77,34.0936,5.1,3.17
-89.155411,40.285134,969102400,1,205.2699,16,12,6,40,3.3,1,80,2280,1,77,33.8413,5.2,3.23
-89.155411,40.285148,969102399,1,202.327,16,12,6,39,3.3,1,79,2292,1,78,34.4612,5.1,3.17
-89.155414,40.285165,969102398,1,217.7774,16,12,6,38,3.3,1,80,2281,1,78,34.2958,5.1,3.17
-89.155414,40.285179,969102397,1,222.1918,16,12,6,37,3.3,1,80,2273,1,76,33.2992,5.1,3.17
-89.155414,40.285193,969102396,1,225.8705,16,12,6,36,3.3,1,76,2298,1,74,32.7796,5.2,3.23
-89.155414,40.285207,969102395,1,230.2849,16,12,6,35,3.3,1,79,2298,1,80,35.4374,5.2,3.23
-89.155414,40.285221,969102394,1,220.8494,16,12,6,34,3.24,1,82,2260,1,78,33.9801,5.1,3.17
-89.155414,40.285232,969102393,1,230.5818,16,12,6,33,3.24,1,78,2285,1,78,34.356,5.1,3.17
-89.155414,40.28524,969102392,1,229.0845,16,12,6,32,3.24,1,80,2278,1,78,34.2507,5,3.11
-89.155414,40.285254,969102391,1,234.325,16,12,6,31,3.24,1,77,2277,1,73,32.0411,5.1,3.17
-89.155414,40.285268,969102390,1,236.5709,16,12,6,30,3.24,1,76,2310,1,78,34.7319,5.1,3.17
-89.155414,40.285282,969102389,1,244.0573,16,12,6,29,3.24,1,80,2295,1,81,35.8335,5,3.11
-89.155417,40.285296,969102388,1,220.1008,16,12,6,28,3.24,1,79,2260,1,77,33.5444,5.1,3.17
-89.155417,40.285309,969102387,1,240.3141,16,12,6,27,3.24,1,82,2293,1,82,36.2443,5.1,3.17
-89.155417,40.285326,969102386,1,242.56,16,12,6,26,3.24,1,82,2294,1,86,38.0289,5.1,3.17
-89.155417,40.28534,969102385,1,247.6535,16,12,6,25,3.18,1,86,2253,1,82,35.612,4.9,3.04
-89.155417,40.285354,969102384,1,214.7621,16,12,6,24,3.47,1,87,2248,1,79,34.233,5.3,3.29
-89.155417,40.285368,969102383,1,216.3651,16,12,6,23,3.69,1,79,2288,1,79,34.8421,5.8,3.6
-89.155417,40.285384,969102382,1,229.4781,16,12,6,22,3.69,1,81,2297,1,83,36.7503,5.8,3.6
-89.155417,40.285398,969102381,1,206.5303,16,12,6,21,3.69,1,85,2268,1,86,37.5978,5.8,3.6
-89.155417,40.285409,969102380,1,203.9077,16,12,6,20,3.69,1,94,2256,1,88,38.2687,5.7,3.54
-89.155417,40.285423,969102379,1,220.9547,16,12,6,19,3.69,1,87,2253,1,84,36.4806,5.8,3.6
-89.15542,40.285437,969102378,1,225.5442,16,12,6,18,3.69,1,85,2252,1,78,33.8598,5.8,3.6
-89.15542,40.285454,969102377,1,211.1199,16,12,6,17,3.69,1,80,2274,1,79,34.6289,5.8,3.6
-89.15542,40.285471,969102376,1,207.186,16,12,6,16,3.69,1,82,2269,1,81,35.4275,5.8,3.6
-89.15542,40.285484,969102375,1,211.1199,16,12,6,15,3.69,1,81,2261,1,79,34.431,5.8,3.6
-89.155422,40.285507,969102374,1,208.4973,16,12,6,14,3.69,1,85,2293,1,85,37.5703,5.8,3.6
-89.155422,40.285523,969102373,1,194.0729,16,12,6,13,3.69,1,87,2275,1,91,39.9066,5.8,3.6
-89.155422,40.285537,969102372,1,194.0729,16,12,6,12,3.69,1,91,2233,1,86,37.0176,5.7,3.54
-89.155422,40.285551,969102371,1,206.6297,16,12,6,11,3.75,1,83,2266,1,80,34.9439,5.8,3.6
-89.155422,40.285568,969102370,1,205.9839,16,12,6,10,3.75,1,81,2278,1,79,34.6898,5.8,3.6
-89.155422,40.285582,969102369,1,207.2754,16,12,6,9,3.75,1,79,2261,1,77,33.5593,5.8,3.6
-89.155422,40.28559,969102368,1,193.0696,16,12,6,8,3.75,1,79,2277,1,76,33.3578,5.8,3.6
-89.155422,40.285607,969102367,1,195.0067,16,12,6,7,3.75,1,78,2294,1,77,34.0491,5.8,3.6
-89.155422,40.285626,969102366,1,186.6124,16,12,6,6,3.75,1,78,2290,1,80,35.314,5.8,3.6
-89.155422,40.285643,969102365,1,170.6904,16,12,6,5,3.81,1,80,2268,1,78,34.1004,5.9,3.67
-89.155422,40.285657,969102364,1,170.0535,16,12,6,4,3.81,1,80,2278,1,79,34.6898,5.9,3.67
-89.155425,40.285673,969102363,1,169.4166,16,12,6,3,3.81,1,78,2245,1,69,29.8598,5.9,3.67
-89.155428,40.285696,969102362,1,162.6506,16,12,6,2,3.92,1,71,2309,1,73,32.4914,6.1,3.79
-89.155428,40.285709,969102361,1,155.6295,16,12,6,1,3.86,1,76,2279,1,72,31.6299,6,3.73
-89.155428,40.285723,969102360,1,155.1731,16,12,6,0,3.75,1,75,2296,1,72,31.8659,5.9,3.67
-89.155428,40.285737,969102359,1,168.1042,16,12,5,59,3.75,1,68,2285,1,63,27.7491,5.8,3.6
-89.155428,40.285754,969102358,1,149.3541,16,12,5,58,3.98,1,68,2329,1,70,31.426,6.1,3.79
-89.155428,40.285771,969102357,1,83.5672,16,12,5,57,4.09,1,75,2295,1,73,32.2944,6.4,3.98
-89.155428,40.285779,969102356,1,35.4224,16,12,5,56,3.41,1,68,2261,1,58,25.2784,5.3,3.29
-89.155428,40.285793,969102355,1,20.7592,16,12,5,55,2.44,1,57,2310,1,53,23.5999,3.8,2.36
-89.155428,40.285804,969102354,0,26.3836,16,12,5,54,1.65,1,48,2300,1,41,18.1775,2.5,1.55
-89.155428,40.285809,969102353,0,20.7812,16,12,5,53,2.56,1,44,2334,1,37,16.6465,3.9,2.42
-89.155428,40.285823,969102352,0,14.3685,16,12,5,52,4.03,1,39,2382,1,51,23.4171,6.2,3.85
-89.155428,40.285843,969102351,0,10.2603,16,12,5,51,4.94,1,53,2350,1,57,25.8205,7.6,4.72
-89.155428,40.285871,969102350,0,7.8879,16,12,5,50,5.51,1,62,2320,1,59,26.3853,8.5,5.28
-89.15542,40.285893,969102349,0,6.8821,16,12,5,49,5.97,1,60,2358,1,71,32.2718,9.2,5.72
-89.155395,40.285909,969102348,0,3.8965,16,12,5,48,6.82,1,75,2293,1,72,31.8242,10.5,6.52
-89.155361,40.285923,969102347,0,5.3338,16,12,5,47,7.33,1,71,2279,1,66,28.9941,11.3,7.02
-89.15532,40.285932,969102346,0,11.4896,16,12,5,46,7.44,1,66,2317,1,66,29.4776,11.6,7.21
-89.155281,40.285934,969102345,0,8.8634,16,12,5,45,7.44,1,70,2312,1,68,30.3053,11.6,7.21
-89.155239,40.285932,969102344,0,11.1613,16,12,5,44,7.44,1,71,2315,1,70,31.2371,11.6,7.21
-89.155197,40.285932,969102343,0,11.9088,16,12,5,43,7.39,1,75,2298,1,75,33.2225,11.5,7.15
-89.155158,40.285926,969102342,0,11.7589,16,12,5,42,7.27,1,79,2299,1,80,35.4528,11.3,7.02
-89.155122,40.285912,969102341,0,16.5135,16,12,5,41,7.1,1,85,2287,1,86,37.9128,11.1,6.9
-89.155095,40.285893,969102340,0,25.1731,16,12,5,40,6.99,1,93,2278,1,96,42.1547,10.9,6.77
-89.155078,40.285868,969102339,0,38.0566,16,12,5,39,6.42,1,88,2212,1,83,35.3903,10,6.21
-89.15507,40.285851,969102338,0,56.4427,16,12,5,38,5.45,1,88,2284,1,88,38.7436,8.5,5.28
-89.15507,40.285829,969102337,0,87.1107,16,12,5,37,4.43,1,88,2259,1,86,37.4486,6.9,4.29
-89.155067,40.285815,969102336,1,117.9352,16,12,5,36,3.75,1,84,2217,1,72,30.7694,5.9,3.67
-89.155067,40.285801,969102335,1,174.0638,16,12,5,35,3.58,1,72,2289,1,71,31.3275,5.6,3.48
-89.155067,40.285784,969102334,1,215.02,16,12,5,34,3.58,1,77,2319,1,80,35.7612,5.6,3.48
-89.155067,40.285771,969102333,1,219.1816,16,12,5,33,3.52,1,85,2277,1,78,34.2357,5.4,3.36
-89.155064,40.285748,969102332,1,200.4541,16,12,5,32,3.52,1,81,2264,1,76,33.1674,5.4,3.36
-89.155064,40.285734,969102331,1,212.9391,16,12,5,31,3.52,1,79,2315,1,84,37.4845,5.4,3.36
-89.155064,40.285721,969102330,1,210.1647,16,12,5,30,3.52,1,86,2259,1,84,36.5777,5.4,3.36
-89.155064,40.285707,969102329,1,198.3733,16,12,5,29,3.52,1,84,2264,1,84,36.6587,5.4,3.36
-89.155064,40.285696,969102328,1,197.6796,16,12,5,28,3.52,1,88,2245,1,79,34.1873,5.5,3.42
-89.155064,40.285679,969102327,1,213.6327,16,12,5,27,3.52,1,82,2301,1,84,37.2578,5.5,3.42
-89.155039,40.284718,969102260,1,177.5716,16,12,4,20,3.52,1,89,2263,1,84,36.6425,5.5,3.42
-89.155042,40.284704,969102259,1,200.3727,16,12,4,19,3.52,1,86,2278,1,85,37.3245,5.5,3.42
-89.155042,40.284684,969102258,1,174.8079,16,12,4,18,3.52,1,87,2272,1,84,36.7882,5.5,3.42
